"filename", "language", "Java", "comment", "blank", "total"
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest22.java", "Java", 7187, 0, 504, 7691
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest23.java", "Java", 7234, 0, 504, 7738
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest24.java", "Java", 7398, 0, 504, 7902
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest25.java", "Java", 2660, 0, 186, 2846
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest3.java", "Java", 7060, 0, 504, 7564
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest4.java", "Java", 6982, 0, 504, 7486
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest5.java", "Java", 7061, 0, 504, 7565
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest6.java", "Java", 6992, 0, 504, 7496
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest7.java", "Java", 6865, 0, 504, 7369
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest8.java", "Java", 7189, 0, 504, 7693
"/home/oscar/eclipse-workspace/Resultados/Randoop/Livro/03/RegressionTest9.java", "Java", 7009, 0, 504, 7513
"Total", "-", 2018, 0, 418, 2436
