"filename", "language", "Java", "comment", "blank", "total"
"/home/oscar/eclipse-workspace/Resultados/ChatGPT/Livro/02/tests.java", "Java", -58, 0, -14, -72
"/home/oscar/eclipse-workspace/Resultados/ChatGPT/Livro/03/tests.java", "Java", 58, 1, 14, 73
"Total", "-", 0, 1, 0, 1
