"filename", "language", "Java", "comment", "blank", "total"
"/home/oscar/eclipse-workspace/Resultados/ChatGPT/Biblioteca/02/tests.java", "Java", -91, 0, -17, -108
"/home/oscar/eclipse-workspace/Resultados/ChatGPT/Biblioteca/03/tests.java", "Java", 69, 1, 14, 84
"Total", "-", -22, 1, -3, -24
